word_id,transcription
d01-085-01-07,unmarked
d01-085-01-08,.
d01-085-01-09,The
d01-085-02-00,original
d01-085-02-01,of
d01-085-02-02,the
d01-085-02-03,Gospel
d01-085-02-04,","
d01-085-02-05,whether
d01-085-02-06,written
d01-085-02-07,on
d01-085-02-08,a
d01-085-02-09,roll
d01-085-02-10,or
d01-085-02-11,codex
d01-085-02-12,","
d01-085-03-00,whether
d01-085-03-01,paragraphed
d01-085-03-02,or
d01-085-03-03,not
d01-085-03-04,","
d01-085-03-05,would
d01-085-03-06,be
d01-085-03-07,laid
d01-085-03-08,out
d01-085-03-09,in
d01-085-04-00,columns
d01-085-04-01,.
d01-085-04-02,This
d01-085-04-03,is
d01-085-04-04,the
d01-085-04-05,invariable
d01-085-04-06,practice
d01-085-04-07,of
d01-085-04-08,ancient
d01-085-05-00,manuscripts
d01-085-05-01,.
d01-085-05-02,A
d01-085-05-03,common
d01-085-05-04,size
d01-085-05-05,of
d01-085-05-06,column
d01-085-05-07,would
d01-085-05-08,hold
d01-085-06-00,about
d01-085-06-01,one
d01-085-06-02,third
d01-085-06-03,of
d01-085-06-04,a
d01-085-06-05,page
d01-085-06-06,of
d01-085-06-07,Souter's
d01-085-06-08,print
d01-085-06-09,.
d01-098-00-00,The
d01-098-00-01,edge
d01-098-00-02,of
d01-098-00-03,this
d01-098-00-04,sheet
d01-098-00-05,was
d01-098-00-06,attached
d01-098-00-07,to
d01-098-00-08,a
d01-098-00-09,wooden
d01-098-00-10,dowel
d01-098-01-00,and
d01-098-01-01,the
d01-098-01-02,sheet
d01-098-01-03,wound
d01-098-01-04,round
d01-098-01-05,this
d01-098-01-06,central
d01-098-01-07,pin
d01-098-01-08,.
d01-098-01-09,The
d01-098-01-10,roll
d01-098-01-11,made
d01-098-02-00,a
d01-098-02-01,simple
d01-098-02-02,and
d01-098-02-03,serviceable
d01-098-02-04,book
d01-098-02-05,.
d01-098-02-06,It
d01-098-02-07,was
d01-098-02-08,robust
d01-098-02-09,-
d01-098-02-10,the
d01-098-02-11,number
d01-098-03-00,which
d01-098-03-01,have
d01-098-03-02,survived
d01-098-03-03,the
d01-098-03-04,centuries
d01-098-03-05,is
d01-098-03-06,ample
d01-098-03-07,evidence
d01-098-03-08,of
d01-098-04-00,this
d01-098-04-01,-
d01-098-04-02,and
d01-098-04-03,it
d01-098-04-04,was
d01-098-04-05,easily
d01-098-04-06,stored
d01-098-04-07,.
d01-098-04-08,It
d01-098-04-09,had
d01-098-04-10,two
d01-098-04-11,disadvantages
d01-098-04-12,.
d01-098-04-13,It
d01-098-05-00,was
d01-098-05-01,generally
d01-098-05-02,a
d01-098-05-03,single-sided
d01-098-05-04,form
d01-098-05-05,of
d01-098-05-06,book
d01-098-05-07,","
d01-098-05-08,and
d01-098-05-09,it
d01-098-05-10,was
d01-098-05-11,not
d01-098-06-00,an
d01-098-06-01,easy
d01-098-06-02,form
d01-098-06-03,of
d01-098-06-04,book
d01-098-06-05,in
d01-098-06-06,which
d01-098-06-07,to
d01-098-06-08,find
d01-098-06-09,a
d01-098-07-00,reference
d01-098-07-01,.
d01-104-00-00,This
d01-104-00-01,last
d01-104-00-02,objection
d01-104-00-03,might
d01-104-00-04,have
d01-104-00-05,had
d01-104-00-06,some
d01-104-00-07,weight
d01-104-00-08,in
d01-104-01-00,ecclesiastical
d01-104-01-01,circles
d01-104-01-02,.
d01-104-01-03,In
d01-104-01-04,his
d01-104-01-05,Natural
d01-104-01-06,History
d01-104-01-07,","
d01-104-01-08,13
d01-104-01-09,.
d01-104-01-10,11-12
d01-104-01-11,","
d01-104-02-00,the
d01-104-02-01,elder
d01-104-02-02,Pliny
d01-104-02-03,tells
d01-104-02-04,of
d01-104-02-05,the
d01-104-02-06,use
d01-104-02-07,of
d01-104-02-08,papyrus
d01-104-02-09,in
d01-104-02-10,roll-making
d01-104-02-11,.
d01-104-03-00,As
d01-104-03-01,Pliny
d01-104-03-02,was
d01-104-03-03,killed
d01-104-03-04,in
d01-104-03-05,the
d01-104-03-06,eruption
d01-104-03-07,of
d01-104-03-08,Vesuvius
d01-104-03-09,which
d01-104-04-00,overwhelmed
d01-104-04-01,Herculaneum
d01-104-04-02,and
d01-104-04-03,Pompeii
d01-104-04-04,in
d01-104-04-05,A.D.
d01-104-04-06,79
d01-104-04-07,","
d01-104-04-08,his
d01-104-05-00,information
d01-104-05-01,is
d01-104-05-02,contemporaneous
d01-104-05-03,with
d01-104-05-04,the
d01-104-05-05,New
d01-104-05-06,Testament
d01-104-05-07,.
d01-104-06-00,The
d01-104-06-01,other
d01-104-06-02,form
d01-104-06-03,of
d01-104-06-04,book
d01-104-06-05,was
d01-104-06-06,the
d01-104-06-07,codex
d01-104-06-08,.
d01-104-06-09,In
d01-104-06-10,this
d01-104-06-11,the
d01-104-07-00,sheets
d01-104-07-01,were
d01-104-07-02,bound
d01-104-07-03,together
d01-104-07-04,down
d01-104-07-05,one
d01-104-07-06,edge
d01-104-07-07,much
d01-104-07-08,as
d01-104-08-00,they
d01-104-08-01,are
d01-104-08-02,in
d01-104-08-03,modern
d01-104-08-04,books
d01-104-08-05,.
d01-118-00-00,Against
d01-118-00-01,these
d01-118-00-02,advantages
d01-118-00-03,the
d01-118-00-04,codex
d01-118-00-05,was
d01-118-00-06,fragile
d01-118-00-07,and
d01-118-01-00,might
d01-118-01-01,be
d01-118-01-02,bulky
d01-118-01-03,.
d01-118-01-04,It
d01-118-01-05,is
d01-118-01-06,sometimes
d01-118-01-07,possible
d01-118-01-08,to
d01-118-01-09,tell
d01-118-02-00,whether
d01-118-02-01,or
d01-118-02-02,not
d01-118-02-03,a
d01-118-02-04,particular
d01-118-02-05,text
d01-118-02-06,was
d01-118-02-07,written
d01-118-02-08,on
d01-118-03-00,a
d01-118-03-01,roll
d01-118-03-02,or
d01-118-03-03,a
d01-118-03-04,codex
d01-118-03-05,.
d01-118-03-06,Rolls
d01-118-03-07,were
d01-118-03-08,prepared
d01-118-03-09,for
d01-118-04-00,writing
d01-118-04-01,","
d01-118-04-02,but
d01-118-04-03,any
d01-118-04-04,papyrus
d01-118-04-05,left
d01-118-04-06,unused
d01-118-04-07,at
d01-118-04-08,the
d01-118-05-00,end
d01-118-05-01,could
d01-118-05-02,be
d01-118-05-03,cut
d01-118-05-04,off
d01-118-05-05,.
d01-118-05-06,If
d01-118-05-07,the
d01-118-05-08,text
d01-118-05-09,was
d01-118-05-10,longer
d01-118-05-11,than
d01-118-06-00,the
d01-118-06-01,roll
d01-118-06-02,","
d01-118-06-03,a
d01-118-06-04,sheet
d01-118-06-05,could
d01-118-06-06,easily
d01-118-06-07,be
d01-118-06-08,glued
d01-118-06-09,on
d01-118-06-10,.
d01-123-00-00,The
d01-123-00-01,verso
d01-123-00-02,of
d01-123-00-03,the
d01-123-00-04,roll
d01-123-00-05,was
d01-123-00-06,blank
d01-123-00-07,","
d01-123-00-08,and
d01-123-00-09,one
d01-123-01-00,cannot
d01-123-01-01,think
d01-123-01-02,of
d01-123-01-03,an
d01-123-01-04,author
d01-123-01-05,","
d01-123-01-06,Mark
d01-123-01-07,for
d01-123-01-08,example
d01-123-01-09,","
d01-123-02-00,sending
d01-123-02-01,out
d01-123-02-02,his
d01-123-02-03,Gospel
d01-123-02-04,lacking
d01-123-02-05,the
d01-123-02-06,ending
d01-123-02-07,","
d01-123-03-00,while
d01-123-03-01,one
d01-123-03-02,whole
d01-123-03-03,side
d01-123-03-04,of
d01-123-03-05,his
d01-123-03-06,roll
d01-123-03-07,was
d01-123-03-08,unused
d01-123-03-09,.
d01-123-04-00,The
d01-123-04-01,codex
d01-123-04-02,form
d01-123-04-03,was
d01-123-04-04,not
d01-123-04-05,so
d01-123-04-06,accommodating
d01-123-04-07,.
d01-123-04-08,Even
d01-123-05-00,in
d01-123-05-01,the
d01-123-05-02,case
d01-123-05-03,of
d01-123-05-04,the
d01-123-05-05,single-sheet
d01-123-05-06,quire
d01-123-05-07,","
d01-123-05-08,an
d01-123-05-09,extra
d01-123-06-00,sheet
d01-123-06-01,glued
d01-123-06-02,on
d01-123-06-03,might
d01-123-06-04,have
d01-123-06-05,to
d01-123-06-06,be
d01-123-06-07,gummed
d01-123-06-08,on
d01-123-07-00,over
d01-123-07-01,the
d01-123-07-02,binding
d01-123-07-03,","
d01-123-07-04,or
d01-123-07-05,the
d01-123-07-06,whole
d01-123-07-07,codex
d01-123-07-08,rebound
d01-123-07-09,.
d03-112-00-00,Close
d03-112-00-01,to
d03-112-00-02,the
d03-112-00-03,building
d03-112-00-04,projects
d03-112-00-05,would
d03-112-00-06,be
d03-112-00-07,the
d03-112-01-00,VINEYARDS
d03-112-01-01,(
d03-112-01-02,1
d03-112-01-03,Kings
d03-112-01-04,4.25
d03-112-01-05,;
d03-112-01-06,S.
d03-112-01-07,of
d03-112-01-08,Sol.
d03-112-01-09,8.11
d03-112-01-10,)
d03-112-01-11,.
d03-112-02-00,The
d03-112-02-01,word
d03-112-02-02,is
d03-112-02-03,a
d03-112-02-04,Persian
d03-112-02-05,loan-word
d03-112-02-06,","
d03-112-03-00,pairi-deaza
d03-112-03-01,","
d03-112-03-02,from
d03-112-03-03,which
d03-112-03-04,our
d03-112-03-05,word
d03-112-03-06,paradise
d03-112-04-00,is
d03-112-04-01,derived
d03-112-04-02,.
d03-112-04-03,Qoheleth
d03-112-04-04,has
d03-112-04-05,a
d03-112-04-06,second
d03-112-05-00,paradise
d03-112-05-01,at
d03-112-05-02,his
d03-112-05-03,disposal
d03-112-05-04,but
d03-112-05-05,he
d03-112-05-06,is
d03-112-06-00,no
d03-112-06-01,happier
d03-112-06-02,than
d03-112-06-03,Adam
d03-112-06-04,was
d03-112-06-05,!
d03-112-07-00,The
d03-112-07-01,word
d03-112-07-02,is
d03-112-07-03,used
d03-112-07-04,in
d03-112-07-05,the
d03-112-07-06,singular
d03-112-08-00,in
d03-112-08-01,Neh.
d03-112-08-02,2.8
d03-112-08-03,and
d03-112-08-04,S.
d03-112-08-05,of
d03-112-08-06,Sol.
d03-112-08-07,4.13
d03-112-08-08,.
d03-117-00-00,A
d03-117-00-01,natural
d03-117-00-02,transition
d03-117-00-03,from
d03-117-00-04,gardens
d03-117-00-05,and
d03-117-01-00,orchards
d03-117-01-01,to
d03-117-01-02,the
d03-117-01-03,vital
d03-117-01-04,question
d03-117-01-05,of
d03-117-01-06,water
d03-117-02-00,supply
d03-117-02-01,.
d03-117-02-02,The
d03-117-02-03,pools
d03-117-02-04,are
d03-117-02-05,probably
d03-117-02-06,natural
d03-117-02-07,springs
d03-117-03-00,enlarged
d03-117-03-01,to
d03-117-03-02,become
d03-117-03-03,reservoirs
d03-117-03-04,or
d03-117-03-05,cisterns
d03-117-03-06,in
d03-117-04-00,the
d03-117-04-01,rock
d03-117-04-02,.
d03-117-04-03,King
d03-117-04-04,Mesha
d03-117-04-05,of
d03-117-04-06,Moab
d03-117-04-07,boasts
d03-117-04-08,of
d03-117-04-09,their
d03-117-05-00,construction
d03-117-05-01,in
d03-117-05-02,lines
d03-117-05-03,9
d03-117-05-04,","
d03-117-05-05,23-25
d03-117-05-06,of
d03-117-05-07,the
d03-117-05-08,Moabite
d03-117-05-09,Stone
d03-117-05-10,","
d03-117-06-00,which
d03-117-06-01,read
d03-117-06-02,:
d03-117-06-03,And
d03-117-06-04,I
d03-117-06-05,built
d03-117-06-06,Baal-meon
d03-117-06-07,and
d03-117-06-08,made
d03-117-07-00,in
d03-117-07-01,it
d03-117-07-02,the
d03-117-07-03,reservoir
d03-117-07-04,...
d03-117-07-05,and
d03-117-07-06,I
d03-117-07-07,made
d03-117-07-08,both
d03-117-07-09,the
d03-117-08-00,reservoirs
d03-117-08-01,for
d03-117-08-02,water
d03-117-08-03,inside
d03-117-08-04,the
d03-117-08-05,town
d03-117-08-06,.
d04-005-00-00,According
d04-005-00-01,to
d04-005-00-02,the
d04-005-00-03,legend
d04-005-00-04,","
d04-005-00-05,Solomon
d04-005-00-06,had
d04-005-00-07,asked
d04-005-00-08,the
d04-005-01-00,Prince
d04-005-01-01,of
d04-005-01-02,the
d04-005-01-03,Demons
d04-005-01-04,","
d04-005-01-05,""""
d04-005-01-06,Ashmodeus
d04-005-01-07,""""
d04-005-01-08,to
d04-005-01-09,bring
d04-005-01-10,him
d04-005-02-00,the
d04-005-02-01,Shamir
d04-005-02-02,and
d04-005-02-03,Ashmodeus
d04-005-02-04,told
d04-005-02-05,him
d04-005-02-06,that
d04-005-02-07,the
d04-005-03-00,Shamir
d04-005-03-01,had
d04-005-03-02,not
d04-005-03-03,been
d04-005-03-04,placed
d04-005-03-05,under
d04-005-03-06,his
d04-005-03-07,charge
d04-005-03-08,","
d04-005-03-09,as
d04-005-04-00,there
d04-005-04-01,is
d04-005-04-02,no
d04-005-04-03,Shamir
d04-005-04-04,in
d04-005-04-05,Gehenna
d04-005-04-06,(
d04-005-04-07,Hell
d04-005-04-08,)
d04-005-04-09,.
d04-005-04-10,An
d04-005-04-11,eagle
d04-005-05-00,brought
d04-005-05-01,the
d04-005-05-02,Shamir
d04-005-05-03,to
d04-005-05-04,Solomon
d04-005-05-05,from
d04-005-05-06,Eden
d04-005-05-07,","
d04-005-06-00,the
d04-005-06-01,Paradise
d04-005-06-02,","
d04-005-06-03,the
d04-005-06-04,only
d04-005-06-05,place
d04-005-06-06,where
d04-005-06-07,the
d04-005-06-08,Shamir
d04-005-07-00,could
d04-005-07-01,be
d04-005-07-02,found
d04-005-07-03,.
d04-008-00-00,The
d04-008-00-01,Talmud
d04-008-00-02,describes
d04-008-00-03,that
d04-008-00-04,the
d04-008-00-05,Shamir
d04-008-00-06,lives
d04-008-00-07,in
d04-008-01-00,a
d04-008-01-01,sanctuary
d04-008-01-02,","
d04-008-01-03,and
d04-008-01-04,only
d04-008-01-05,some
d04-008-01-06,rare
d04-008-01-07,birds
d04-008-01-08,know
d04-008-02-00,the
d04-008-02-01,existence
d04-008-02-02,of
d04-008-02-03,it
d04-008-02-04,.
d04-008-02-05,These
d04-008-02-06,birds
d04-008-02-07,are
d04-008-02-08,","
d04-008-02-09,the
d04-008-02-10,Cherubim
d04-008-03-00,and
d04-008-03-01,the
d04-008-03-02,Seraphim
d04-008-03-03,.
d04-008-03-04,We
d04-008-03-05,are
d04-008-03-06,also
d04-008-03-07,told
d04-008-03-08,that
d04-008-03-09,the
d04-008-03-10,Shamir
d04-008-04-00,is
d04-008-04-01,the
d04-008-04-02,stylus
d04-008-04-03,used
d04-008-04-04,by
d04-008-04-05,Moses
d04-008-04-06,","
d04-008-04-07,and
d04-008-04-08,this
d04-008-04-09,stylus
d04-008-04-10,is
d04-008-04-11,described
d04-008-05-00,as
d04-008-05-01,a
d04-008-05-02,very
d04-008-05-03,precious
d04-008-05-04,diamond-stone
d04-008-05-05,and
d04-008-05-06,very
d04-008-05-07,adamant
d04-008-05-08,.
d04-012-00-00,The
d04-012-00-01,word
d04-012-00-02,Shamir
d04-012-00-03,was
d04-012-00-04,used
d04-012-00-05,as
d04-012-00-06,a
d04-012-01-00,personal
d04-012-01-01,name
d04-012-01-02,(
d04-012-01-03,Git.
d04-012-01-04,68a
d04-012-01-05,)
d04-012-01-06,.
d04-012-01-07,The
d04-012-01-08,Hebrew
d04-012-02-00,word
d04-012-02-01,""""
d04-012-02-02,SHAMIR
d04-012-02-03,""""
d04-012-02-04,means
d04-012-02-05,guarded
d04-012-02-06,or
d04-012-02-07,preser-
d04-012-03-00,ved
d04-012-03-01,.
d04-012-03-02,Therefore
d04-012-03-03,","
d04-012-03-04,the
d04-012-03-05,real
d04-012-03-06,man
d04-012-03-07,","
d04-012-03-08,who
d04-012-04-00,regards
d04-012-04-01,himself
d04-012-04-02,as
d04-012-04-03,insignificant
d04-012-04-04,","
d04-012-04-05,as
d04-012-04-06,the
d04-012-05-00,prayer
d04-012-05-01,says
d04-012-05-02,:
d04-012-05-03,""""
d04-012-05-04,What
d04-012-05-05,am
d04-012-05-06,I
d04-012-05-07,?
d04-012-05-08,A
d04-012-05-09,worm
d04-012-05-10,""""
d04-012-05-11,","
d04-012-05-12,he
d04-012-06-00,is
d04-012-06-01,the
d04-012-06-02,Shamir
d04-012-06-03,and
d04-012-06-04,such
d04-012-06-05,a
d04-012-06-06,man
d04-012-06-07,fulfils
d04-012-07-00,the
d04-012-07-01,Shmah
d04-012-07-02,","
d04-012-07-03,loves
d04-012-07-04,the
d04-012-07-05,Lord
d04-012-07-06,God
d04-012-07-07,with
d04-012-08-00,all
d04-012-08-01,his
d04-012-08-02,heart
d04-012-08-03,","
d04-012-08-04,and
d04-012-08-05,with
d04-012-08-06,all
d04-012-08-07,his
d04-012-08-08,soul
d04-012-08-09,and
d04-012-09-00,with
d04-012-09-01,all
d04-012-09-02,his
d04-012-09-03,might
d04-012-09-04,and
d04-012-09-05,studies
d04-012-09-06,the
d04-012-10-00,word
d04-012-10-01,of
d04-012-10-02,God
d04-012-10-03,.
d04-016-00-00,This
d04-016-00-01,man
d04-016-00-02,is
d04-016-00-03,the
d04-016-00-04,worm
d04-016-00-05,","
d04-016-00-06,the
d04-016-00-07,creature
d04-016-00-08,that
d04-016-01-00,cuts
d04-016-01-01,and
d04-016-01-02,polishes
d04-016-01-03,Altar-Stones
d04-016-01-04,.
d04-016-01-05,Such
d04-016-02-00,a
d04-016-02-01,man
d04-016-02-02,is
d04-016-02-03,the
d04-016-02-04,Shamir
d04-016-02-05,that
d04-016-02-06,guards
d04-016-02-07,him-
d04-016-03-00,self
d04-016-03-01,against
d04-016-03-02,all
d04-016-03-03,the
d04-016-03-04,irrelevant
d04-016-03-05,pleasures
d04-016-03-06,.
d04-016-04-00,Such
d04-016-04-01,a
d04-016-04-02,Shamir
d04-016-04-03,possesses
d04-016-04-04,the
d04-016-04-05,real
d04-016-04-06,acid
d04-016-05-00,to
d04-016-05-01,mould
d04-016-05-02,our
d04-016-05-03,character
d04-016-05-04,","
d04-016-05-05,to
d04-016-05-06,melt
d04-016-05-07,our
d04-016-06-00,heart
d04-016-06-01,of
d04-016-06-02,stone
d04-016-06-03,.
d04-016-06-04,This
d04-016-06-05,Shamir
d04-016-06-06,helps
d04-016-07-00,us
d04-016-07-01,earthly
d04-016-07-02,creatures
d04-016-07-03,to
d04-016-07-04,build
d04-016-07-05,an
d04-016-07-06,Altar
d04-016-08-00,for
d04-016-08-01,God
d04-016-08-02,to
d04-016-08-03,come
d04-016-08-04,nearer
d04-016-08-05,to
d04-016-08-06,God
d04-016-08-07,.
d04-021-00-00,The
d04-021-00-01,action
d04-021-00-02,of
d04-021-00-03,the
d04-021-00-04,Shamir
d04-021-00-05,writes
d04-021-00-06,books
d04-021-00-07,and
d04-021-00-08,their
d04-021-01-00,books
d04-021-01-01,are
d04-021-01-02,readable
d04-021-01-03,.
d04-021-01-04,This
d04-021-01-05,Shamir
d04-021-01-06,is
d04-021-01-07,indeed
d04-021-01-08,a
d04-021-01-09,rare
d04-021-02-00,diamond
d04-021-02-01,that
d04-021-02-02,incises
d04-021-02-03,the
d04-021-02-04,hardest
d04-021-02-05,rock
d04-021-02-06,","
d04-021-02-07,the
d04-021-02-08,hardest
d04-021-03-00,facts
d04-021-03-01,.
d04-021-03-02,And
d04-021-03-03,these
d04-021-03-04,creatures
d04-021-03-05,existed
d04-021-03-06,from
d04-021-03-07,the
d04-021-04-00,beginning
d04-021-04-01,.
d04-021-04-02,It
d04-021-04-03,is
d04-021-04-04,""""
d04-021-04-05,the
d04-021-04-06,stone
d04-021-04-07,","
d04-021-04-08,which
d04-021-04-09,the
d04-021-04-10,builders
d04-021-05-00,refused
d04-021-05-01,","
d04-021-05-02,but
d04-021-05-03,it
d04-021-05-04,is
d04-021-05-05,to
d04-021-05-06,become
d04-021-05-07,the
d04-021-05-08,head-stone
d04-021-06-00,of
d04-021-06-01,the
d04-021-06-02,corner
d04-021-06-03,""""
d04-021-06-04,.
d04-021-06-05,(
d04-021-06-06,Ps.
d04-021-06-07,118
d04-021-06-08,","
d04-021-06-09,22
d04-021-06-10,.
d04-021-06-11,)
d04-021-06-12,And
d04-021-06-13,the
d04-021-06-14,stone
d04-021-06-15,shall
d04-021-07-00,tell
d04-021-07-01,!
d04-028-00-00,""""
d04-028-00-01,For
d04-028-00-02,the
d04-028-00-03,stone
d04-028-00-04,shall
d04-028-00-05,cry
d04-028-00-06,out
d04-028-00-07,of
d04-028-00-08,the
d04-028-00-09,wall
d04-028-00-10,""""
d04-028-00-11,","
d04-028-00-12,like
d04-028-01-00,Baalam's
d04-028-01-01,ass
d04-028-01-02,","
d04-028-01-03,""""
d04-028-01-04,and
d04-028-01-05,the
d04-028-01-06,purlin
d04-028-01-07,of
d04-028-01-08,timber
d04-028-01-09,shall
d04-028-02-00,creak
d04-028-02-01,in
d04-028-02-02,answer
d04-028-02-03,""""
d04-028-02-04,""""
d04-028-02-05,if
d04-028-02-06,the
d04-028-02-07,roof
d04-028-02-08,of
d04-028-02-09,our
d04-028-02-10,security
d04-028-02-11,is
d04-028-03-00,crushing
d04-028-03-01,our
d04-028-03-02,soul
d04-028-03-03,""""
d04-028-03-04,(
d04-028-03-05,see
d04-028-03-06,Hab.
d04-028-03-07,2
d04-028-03-08,","
d04-028-03-09,10-11
d04-028-03-10,)
d04-028-03-11,.
d04-028-03-12,And
d04-028-03-13,it
d04-028-03-14,is
d04-028-04-00,through
d04-028-04-01,the
d04-028-04-02,Shamir
d04-028-04-03,:
d04-028-04-04,""""
d04-028-04-05,That
d04-028-04-06,the
d04-028-04-07,earth
d04-028-04-08,shall
d04-028-04-09,be
d04-028-05-00,filled
d04-028-05-01,with
d04-028-05-02,the
d04-028-05-03,knowledge
d04-028-05-04,of
d04-028-05-05,the
d04-028-05-06,Glory
d04-028-05-07,of
d04-028-05-08,the
d04-028-06-00,Lord
d04-028-06-01,","
d04-028-06-02,as
d04-028-06-03,the
d04-028-06-04,waters
d04-028-06-05,cover
d04-028-06-06,the
d04-028-06-07,sea
d04-028-06-08,.
d04-028-06-09,""""
d04-028-06-10,(
d04-028-06-11,Hab.
d04-028-06-12,2
d04-028-06-13,","
d04-028-06-14,14
d04-028-06-15,.
d04-028-06-16,)
d04-032-00-00,The
d04-032-00-01,Shamir's
d04-032-00-02,daily
d04-032-00-03,life
d04-032-00-04,writes
d04-032-00-05,the
d04-032-00-06,Decalogue
d04-032-00-07,","
d04-032-01-00,which
d04-032-01-01,is
d04-032-01-02,written
d04-032-01-03,on
d04-032-01-04,two
d04-032-01-05,plates
d04-032-01-06,","
d04-032-01-07,the
d04-032-01-08,hard
d04-032-01-09,facts
d04-032-02-00,of
d04-032-02-01,life
d04-032-02-02,","
d04-032-02-03,and
d04-032-02-04,all
d04-032-02-05,facts
d04-032-02-06,are
d04-032-02-07,""""
d04-032-02-08,one
d04-032-02-09,""""
d04-032-02-10,.
d04-032-02-11,We
d04-032-02-12,have
d04-032-02-13,all
d04-032-03-00,come
d04-032-03-01,across
d04-032-03-02,human
d04-032-03-03,Shamirs
d04-032-03-04,and
d04-032-03-05,they
d04-032-03-06,leave
d04-032-04-00,a
d04-032-04-01,deep
d04-032-04-02,impression
d04-032-04-03,on
d04-032-04-04,our
d04-032-04-05,feelings
d04-032-04-06,and
d04-032-04-07,senses
d04-032-04-08,.
d04-032-05-00,They
d04-032-05-01,make
d04-032-05-02,us
d04-032-05-03,the
d04-032-05-04,Altar
d04-032-05-05,for
d04-032-05-06,God
d04-032-05-07,to
d04-032-05-08,emit
d04-032-06-00,the
d04-032-06-01,Light
d04-032-06-02,which
d04-032-06-03,can
d04-032-06-04,be
d04-032-06-05,read
d04-032-06-06,in
d04-032-06-07,every
d04-032-07-00,language
d04-032-07-01,.
d04-032-07-02,The
d04-032-07-03,Shamir
d04-032-07-04,is
d04-032-07-05,the
d04-032-07-06,""""
d04-032-07-07,seventh
d04-032-07-08,""""
d04-032-07-09,and
d04-032-08-00,most
d04-032-08-01,important
d04-032-08-02,creature
d04-032-08-03,","
d04-032-08-04,that
d04-032-08-05,was
d04-032-08-06,created
d04-032-08-07,on
d04-032-09-00,the
d04-032-09-01,eve
d04-032-09-02,of
d04-032-09-03,the
d04-032-09-04,Sabbath
d04-032-09-05,","
d04-032-09-06,to
d04-032-09-07,bring
d04-032-09-08,the
d04-032-10-00,Sabbath
d04-032-10-01,","
d04-032-10-02,real
d04-032-10-03,peace
d04-032-10-04,to
d04-032-10-05,the
d04-032-10-06,whole
d04-032-10-07,world
d04-032-10-08,.
d04-037-00-00,Then
d04-037-00-01,the
d04-037-00-02,whole
d04-037-00-03,earth
d04-037-00-04,will
d04-037-00-05,be
d04-037-00-06,His
d04-037-00-07,Altar
d04-037-00-08,.
d04-037-00-09,""""
d04-037-00-10,And
d04-037-00-11,it
d04-037-01-00,shall
d04-037-01-01,come
d04-037-01-02,to
d04-037-01-03,pass
d04-037-01-04,","
d04-037-01-05,if
d04-037-01-06,1ye
d04-037-01-07,shall
d04-037-01-08,1hearken
d04-037-02-00,diligently
d04-037-02-01,unto
d04-037-02-02,my
d04-037-02-03,commandments
d04-037-02-04,","
d04-037-02-05,which
d04-037-02-06,I
d04-037-02-07,command
d04-037-03-00,you
d04-037-03-01,this
d04-037-03-02,day
d04-037-03-03,","
d04-037-03-04,to
d04-037-03-05,love
d04-037-03-06,the
d04-037-03-07,Lord
d04-037-03-08,your
d04-037-03-09,God
d04-037-03-10,","
d04-037-03-11,and
d04-037-03-12,to
d04-037-04-00,serve
d04-037-04-01,Him
d04-037-04-02,with
d04-037-04-03,all
d04-037-04-04,your
d04-037-04-05,heart
d04-037-04-06,and
d04-037-04-07,with
d04-037-04-08,all
d04-037-05-00,your
d04-037-05-01,soul
d04-037-05-02,.
d04-037-05-03,""""
d04-037-05-04,This
d04-037-05-05,may
d04-037-05-06,seem
d04-037-05-07,very
d04-037-05-08,good
d04-037-05-09,","
d04-037-05-10,but
d04-037-05-11,there
d04-037-06-00,is
d04-037-06-01,something
d04-037-06-02,deficient
d04-037-06-03,.
d04-047-00-00,Under
d04-047-00-01,such
d04-047-00-02,conditions
d04-047-00-03,without
d04-047-00-04,putting
d04-047-00-05,your
d04-047-01-00,mind
d04-047-01-01,together
d04-047-01-02,we
d04-047-01-03,cannot
d04-047-01-04,solve
d04-047-01-05,the
d04-047-01-06,further
d04-047-02-00,summons
d04-047-02-01,of
d04-047-02-02,destiny
d04-047-02-03,","
d04-047-02-04,to
d04-047-02-05,solve
d04-047-02-06,the
d04-047-02-07,economic
d04-047-03-00,problems
d04-047-03-01,.
d04-047-03-02,Hence
d04-047-03-03,says
d04-047-03-04,Rabbi
d04-047-03-05,Simeon
d04-047-03-06,ben
d04-047-04-00,Jochai
d04-047-04-01,(
d04-047-04-02,Tanis
d04-047-04-03,6a
d04-047-04-04,)
d04-047-04-05,""""
d04-047-04-06,if
d04-047-04-07,Israel
d04-047-04-08,does
d04-047-04-09,not
d04-047-04-10,fulfil
d04-047-05-00,the
d04-047-05-01,wish
d04-047-05-02,of
d04-047-05-03,the
d04-047-05-04,Lord
d04-047-05-05,","
d04-047-05-06,failing
d04-047-05-07,to
d04-047-05-08,serve
d04-047-05-09,the
d04-047-06-00,Lord
d04-047-06-01,God
d04-047-06-02,with
d04-047-06-03,all
d04-047-06-04,their
d04-047-06-05,visionary
d04-047-06-06,power
d04-047-06-07,","
d04-047-07-00,the
d04-047-07-01,work
d04-047-07-02,will
d04-047-07-03,have
d04-047-07-04,to
d04-047-07-05,be
d04-047-07-06,done
d04-047-07-07,by
d04-047-07-08,each
d04-047-08-00,individual
d04-047-08-01,""""
d04-047-08-02,.
d04-050-00-00,They
d04-050-00-01,will
d04-050-00-02,not
d04-050-00-03,work
d04-050-00-04,in
d04-050-00-05,union
d04-050-00-06,.
d04-050-00-07,If
